UID,Selections,Admissions,Productivity,Novelty,Quality,AvgSAGain,Age,BasinYield,BestDescINRC
4478,4,0,0.0000,0.1990,1.0035,0.0000,3020.0,0.0000,inf
3368,3,0,0.0000,0.1241,1.3416,0.0000,11781.0,0.0000,inf
4669,9,1,0.1111,0.1665,1.6602,119.9999,1312.0,20.0000,34860.0
2324,10,2,0.2000,0.1902,1.4061,-120.0000,17771.0,30.0000,35880.0
439,5,2,0.4000,0.2167,1.2186,929.9999,23969.0,462.0000,49200.0
4092,3,1,0.3333,0.1286,1.5644,-270.0001,6294.0,0.0000,36330.0
543,3,1,0.3333,0.1634,1.0828,270.0000,23748.0,150.0000,48660.0
780,1,1,1.0000,0.1652,1.2107,-29.9999,23147.0,120.0000,42330.0
2790,2,1,0.5000,0.1560,1.4602,90.0000,15238.0,75.0000,33900.0
408,3,3,1.0000,0.1872,1.1486,-140.0001,24033.0,300.0000,43080.0
2142,5,1,0.2000,0.1143,1.2205,690.0000,18611.0,168.0000,48210.0
1668,2,1,0.5000,0.1349,1.3920,629.9998,20374.0,375.0000,37140.0
4017,11,4,0.3636,0.1428,1.4158,262.5000,6860.0,141.8182,38700.0
3225,18,0,0.0000,0.1744,1.0301,0.0000,12627.0,0.0000,inf
4308,10,0,0.0000,0.1445,0.9045,0.0000,4484.0,0.0000,inf
659,9,4,0.4444,0.1750,1.1301,97.4998,23473.0,120.0000,41250.0
4762,2,0,0.0000,0.2812,1.0716,0.0000,573.0,0.0000,inf
668,13,4,0.3077,0.1134,1.3206,329.9999,23458.0,166.1538,41310.0
4774,1,0,0.0000,0.1130,1.2749,0.0000,469.0,0.0000,inf
3196,4,1,0.2500,0.1359,1.4333,900.0001,12846.0,262.5000,41790.0
2521,4,1,0.2500,0.2370,1.3778,149.9993,16839.0,67.5000,34950.0
3132,1,0,0.0000,0.1983,1.4946,0.0000,13291.0,0.0000,inf
2420,3,2,0.6667,0.1546,1.4671,30.0000,17346.0,60.0000,37320.0
2596,14,1,0.0714,0.1646,1.4847,389.9999,16444.0,40.7143,39450.0
4080,3,0,0.0000,0.0996,1.5637,0.0000,6361.0,0.0000,inf
1026,4,3,0.7500,0.2110,1.3000,569.9999,22404.0,517.5000,45330.0
4159,24,4,0.1667,0.1655,1.5978,-135.0001,5754.0,65.0000,34260.0
4411,1,0,0.0000,0.0685,1.5407,0.0000,3621.0,0.0000,inf
1947,3,0,0.0000,0.0962,1.0339,0.0000,19353.0,0.0000,inf
3697,1,1,1.0000,0.1169,1.3488,-179.9998,9239.0,0.0000,32700.0
2268,1,0,0.0000,0.0897,1.0276,0.0000,18016.0,0.0000,inf
454,2,2,1.0000,0.1306,1.1598,284.9999,23946.0,405.0000,41040.0
621,4,2,0.5000,0.1243,1.1893,135.0001,23566.0,112.5000,42900.0
37,1,1,1.0000,0.3793,0.9496,1049.9998,24941.0,1260.0000,50460.0
3561,2,0,0.0000,0.2037,1.2299,0.0000,10210.0,0.0000,inf
3911,17,0,0.0000,0.2066,1.0389,0.0000,7673.0,0.0000,inf
1411,1,0,0.0000,0.1652,1.0428,0.0000,21220.0,0.0000,inf
4256,1,0,0.0000,0.1455,1.5071,0.0000,4942.0,0.0000,inf
3348,1,0,0.0000,0.1082,1.5477,0.0000,11878.0,0.0000,inf
997,7,3,0.4286,0.1907,1.3117,539.9999,22482.0,312.8571,40470.0
1029,19,8,0.4211,0.1948,1.0017,693.7500,22394.0,363.1579,48120.0
1154,7,0,0.0000,0.1272,0.9806,0.0000,22039.0,0.0000,inf
2183,5,1,0.2000,0.1218,1.2356,1110.0000,18396.0,252.0000,46800.0
2770,14,3,0.2143,0.1734,1.2706,169.9999,15380.0,70.7143,31890.0
2444,1,0,0.0000,0.1412,1.5287,0.0000,17225.0,0.0000,inf
704,4,3,0.7500,0.2009,1.1834,-299.9999,23353.0,7.5000,39330.0
2395,1,1,1.0000,0.1338,1.5713,29.9999,17434.0,120.0000,37200.0
3847,8,1,0.1250,0.1232,1.5415,89.9999,8129.0,33.7500,35940.0
476,2,1,0.5000,0.1807,1.2068,809.9996,23901.0,465.0000,42390.0
69,1,1,1.0000,0.3597,0.9519,-60.0000,24890.0,90.0000,50400.0
836,2,0,0.0000,0.1388,1.1563,0.0000,22980.0,0.0000,inf
3496,10,2,0.2000,0.1230,1.5908,-495.0001,10771.0,0.0000,37620.0
3492,5,0,0.0000,0.1371,1.4052,0.0000,10812.0,0.0000,inf
1636,1,0,0.0000,0.1384,1.4282,0.0000,20495.0,0.0000,inf
2015,8,3,0.3750,0.1636,1.1511,-240.0000,19097.0,18.7500,33840.0
195,1,1,1.0000,0.0899,1.3315,749.9998,24564.0,780.0000,45930.0
3878,1,0,0.0000,0.2107,1.3301,0.0000,7925.0,0.0000,inf
4176,11,2,0.1818,0.1787,1.5421,-735.0000,5619.0,0.0000,37500.0
3114,6,0,0.0000,0.0466,1.3578,0.0000,13388.0,0.0000,inf
2901,1,1,1.0000,0.1200,1.4304,-120.0001,14641.0,120.0000,34440.0
729,5,2,0.4000,0.2047,1.1552,59.9997,23279.0,90.0000,39600.0
2152,3,3,1.0000,0.1438,1.4034,9.9999,18549.0,370.0000,35010.0
3331,1,0,0.0000,0.0522,1.3529,0.0000,11958.0,0.0000,inf
1670,2,0,0.0000,0.2084,1.1387,0.0000,20367.0,0.0000,inf
4315,12,1,0.0833,0.1374,1.3761,-90.0000,4444.0,0.0000,39510.0
2255,6,2,0.3333,0.1309,1.3893,375.0000,18046.0,175.0000,44070.0
4674,1,0,0.0000,0.1199,1.2997,0.0000,1284.0,0.0000,inf
4722,2,1,0.5000,0.1980,1.0666,209.9995,920.0,150.0000,32010.0
829,11,3,0.2727,0.2483,1.1947,749.9999,23008.0,250.9091,50460.0
2189,19,2,0.1053,0.1615,1.0939,-330.0000,18383.0,3.1579,42540.0
2661,5,0,0.0000,0.1253,1.4345,0.0000,15999.0,0.0000,inf
2953,12,4,0.3333,0.1721,1.5437,59.9999,14310.0,62.5000,37920.0
3280,15,3,0.2000,0.1840,1.4756,-30.0000,12266.0,30.0000,33570.0
2110,5,1,0.2000,0.1138,1.4767,210.0001,18778.0,54.0000,38010.0
4503,12,1,0.0833,0.2289,1.3279,420.0000,2776.0,35.0000,35820.0
4568,9,5,0.5556,0.0996,1.5438,-114.0000,2171.0,86.6667,34290.0
2846,9,1,0.1111,0.1352,1.4323,840.0000,14996.0,96.6667,42180.0
1214,21,4,0.1905,0.1256,1.1913,562.5000,21855.0,135.7143,48420.0
1286,2,0,0.0000,0.1375,1.2438,0.0000,21609.0,0.0000,inf
1170,1,1,1.0000,0.1200,1.0486,89.9998,21982.0,210.0000,35910.0
2107,5,2,0.4000,0.1134,1.4241,120.0000,18796.0,114.0000,36810.0
2696,8,1,0.1250,0.3587,0.9421,-270.0000,15812.0,0.0000,31530.0
2852,2,0,0.0000,0.1482,1.4843,0.0000,14969.0,0.0000,inf
3316,5,1,0.2000,0.1323,1.3943,300.0002,12076.0,78.0000,34320.0
3418,6,0,0.0000,0.1279,1.4714,0.0000,11340.0,0.0000,inf
4046,13,1,0.0769,0.1593,1.3240,750.0000,6649.0,69.2308,40140.0
2634,4,1,0.2500,0.2529,1.0485,60.0004,16207.0,45.0000,31290.0
4784,1,0,0.0000,0.1052,1.4553,0.0000,431.0,0.0000,inf
4804,1,0,0.0000,0.1268,1.2189,0.0000,272.0,0.0000,inf
3577,5,1,0.2000,0.2072,1.0089,-599.9994,10091.0,0.0000,32700.0
2847,3,1,0.3333,0.1530,1.4826,-180.0001,14994.0,0.0000,37860.0
1359,2,1,0.5000,0.1600,1.1910,689.9994,21385.0,360.0000,35160.0
4072,2,0,0.0000,0.1104,1.5356,0.0000,6430.0,0.0000,inf
2680,1,0,0.0000,0.1943,1.1683,0.0000,15890.0,0.0000,inf
4011,4,1,0.2500,0.1613,1.5028,-29.9998,6891.0,0.0000,33990.0
4248,3,1,0.3333,0.0955,1.4591,-240.0000,5020.0,0.0000,34590.0
3413,6,1,0.1667,0.0996,1.4550,-90.0002,11365.0,15.0000,33930.0
3943,9,8,0.8889,0.1633,1.5665,-86.2501,7405.0,146.6667,35820.0
1854,8,2,0.2500,0.1688,1.1671,630.0000,19659.0,191.2500,48660.0
3122,5,1,0.2000,0.1685,1.5371,660.0000,13339.0,174.0000,37260.0
3898,5,0,0.0000,0.1760,1.3598,0.0000,7772.0,0.0000,inf
1434,6,4,0.6667,0.1530,1.2791,-22.5001,21135.0,155.0000,34860.0
3251,1,0,0.0000,0.1243,1.4244,0.0000,12422.0,0.0000,inf
4188,1,0,0.0000,0.1795,1.5100,0.0000,5557.0,0.0000,inf
957,1,0,0.0000,0.1764,1.2610,0.0000,22627.0,0.0000,inf
469,8,2,0.2500,0.2436,1.2132,824.9999,23915.0,228.7500,45900.0
3337,4,1,0.2500,0.1352,1.2455,60.0000,11927.0,37.5000,38070.0
1859,12,3,0.2500,0.1641,1.2772,129.9998,19640.0,72.5000,36210.0
4649,2,1,0.5000,0.1495,1.2204,-479.9998,1462.0,0.0000,30150.0
3815,6,0,0.0000,0.0905,1.4577,0.0000,8337.0,0.0000,inf
4482,7,0,0.0000,0.1372,1.3236,0.0000,2986.0,0.0000,inf
1657,7,1,0.1429,0.1832,1.0179,-299.9993,20416.0,0.0000,33900.0
2962,1,0,0.0000,0.1273,1.3242,0.0000,14263.0,0.0000,inf
3083,6,0,0.0000,0.1661,1.0470,0.0000,13560.0,0.0000,inf
4228,5,0,0.0000,0.1586,1.2482,0.0000,5291.0,0.0000,inf
1659,2,1,0.5000,0.1447,1.1389,-390.0000,20414.0,0.0000,34650.0
774,1,0,0.0000,0.2106,1.0025,0.0000,23162.0,0.0000,inf
2648,7,2,0.2857,0.1367,1.3236,164.9999,16099.0,47.1429,32910.0
316,7,3,0.4286,0.2013,1.3048,109.9999,24275.0,81.4286,43920.0
776,3,0,0.0000,0.1736,1.2795,0.0000,23159.0,0.0000,inf
2718,43,7,0.1628,0.0996,1.2244,475.7143,15709.0,105.3488,46290.0
3673,1,0,0.0000,0.0972,1.5611,0.0000,9447.0,0.0000,inf
3798,2,1,0.5000,0.1274,1.5176,510.0000,8499.0,315.0000,37170.0
4096,19,0,0.0000,0.2271,1.0272,0.0000,6266.0,0.0000,inf
2879,3,1,0.3333,0.1725,1.1415,-869.9998,14752.0,0.0000,34500.0
4030,14,1,0.0714,0.1130,1.2135,810.0000,6767.0,68.5714,44850.0
4374,6,1,0.1667,0.2272,1.1692,-599.9994,3913.0,0.0000,29580.0
4427,7,0,0.0000,0.1609,1.3042,0.0000,3508.0,0.0000,inf
1964,2,1,0.5000,0.1893,1.5519,0.0000,19277.0,45.0000,39300.0
4451,2,1,0.5000,0.1140,1.2176,-89.9998,3247.0,30.0000,30780.0
1768,4,2,0.5000,0.1318,1.3988,-449.9998,20019.0,0.0000,37710.0
3749,1,0,0.0000,0.1128,1.3954,0.0000,8841.0,0.0000,inf
1025,2,1,0.5000,0.1584,1.2737,359.9996,22408.0,270.0000,41820.0
1092,6,6,1.0000,0.0857,1.2898,99.9999,22209.0,260.0000,40410.0
1303,4,2,0.5000,0.1339,1.3797,-135.0000,21571.0,105.0000,36960.0
1130,1,0,0.0000,0.1557,1.3446,0.0000,22093.0,0.0000,inf
1233,5,2,0.4000,0.2526,1.0708,599.9999,21801.0,300.0000,37080.0
1888,6,0,0.0000,0.2331,1.2136,0.0000,19556.0,0.0000,inf
2675,3,1,0.3333,0.1175,1.5026,0.0001,15920.0,50.0000,38310.0
1638,3,2,0.6667,0.1104,1.3577,270.0000,20491.0,260.0000,38700.0
2964,8,2,0.2500,0.1689,1.3741,615.0000,14237.0,206.2500,41370.0
2950,4,0,0.0000,0.1511,1.5009,0.0000,14322.0,0.0000,inf
4501,1,1,1.0000,0.1992,1.1705,30.0001,2783.0,0.0000,30720.0
1430,5,3,0.6000,0.2065,0.9734,-140.0001,21148.0,84.0000,33660.0
2553,16,4,0.2500,0.1527,1.4733,120.0000,16659.0,56.2500,37500.0
212,8,3,0.3750,0.1605,1.2175,309.9999,24517.0,172.5000,44160.0
431,2,2,1.0000,0.2258,0.8883,524.9999,23988.0,720.0000,39510.0
3873,17,1,0.0588,0.1712,1.3623,-779.9999,7955.0,0.0000,34890.0
4305,2,0,0.0000,0.1741,1.0955,0.0000,4512.0,0.0000,inf
178,2,0,0.0000,0.2500,0.9590,0.0000,24618.0,0.0000,inf
1215,5,1,0.2000,0.1196,1.2805,30.0000,21853.0,24.0000,38490.0
73,1,1,1.0000,0.2225,1.1662,600.0000,24880.0,750.0000,54810.0
1604,6,3,0.5000,0.1504,1.3166,920.0000,20596.0,560.0000,44340.0
733,2,1,0.5000,0.1766,1.0385,-0.0004,23271.0,45.0000,41340.0
1125,2,1,0.5000,0.1695,1.2905,209.9999,22108.0,60.0000,41340.0
837,1,1,1.0000,0.1456,1.1956,1020.0000,22973.0,1110.0000,40350.0
2256,16,6,0.3750,0.1378,1.1590,410.0000,18044.0,206.2500,38670.0
569,4,2,0.5000,0.1227,1.0238,-30.0000,23695.0,82.5000,46710.0
2454,4,0,0.0000,0.1696,0.9941,0.0000,17175.0,0.0000,inf
3505,17,0,0.0000,0.1434,1.3110,0.0000,10685.0,0.0000,inf
462,5,0,0.0000,0.1339,0.9087,0.0000,23930.0,0.0000,inf
1255,2,1,0.5000,0.1181,1.2286,1679.9999,21719.0,945.0000,48540.0
3367,1,1,1.0000,0.0536,1.3221,269.9999,11792.0,360.0000,31920.0
3229,10,1,0.1000,0.1931,1.2200,780.0000,12596.0,87.0000,33960.0
350,4,2,0.5000,0.1411,1.0104,-30.0003,24193.0,37.5000,40710.0
1118,2,0,0.0000,0.1799,1.1476,0.0000,22130.0,0.0000,inf
3538,8,2,0.2500,0.1448,1.5539,-45.0000,10387.0,67.5000,36150.0
3103,1,0,0.0000,0.1545,1.5159,0.0000,13441.0,0.0000,inf
470,3,2,0.6667,0.2811,1.0946,555.0000,23914.0,400.0000,40410.0
4459,2,1,0.5000,0.1176,1.4494,-180.0000,3165.0,0.0000,36930.0
4111,2,0,0.0000,0.0929,1.4334,0.0000,6164.0,0.0000,inf
3946,5,0,0.0000,0.1782,1.0758,0.0000,7369.0,0.0000,inf
3825,9,1,0.1111,0.1382,1.5358,-689.9999,8279.0,0.0000,39060.0
3852,12,5,0.4167,0.1604,1.3456,89.9999,8100.0,112.5000,32460.0
889,1,0,0.0000,0.1602,1.2420,0.0000,22821.0,0.0000,inf
917,4,1,0.2500,0.1751,1.0986,180.0000,22739.0,112.5000,38190.0
3461,14,3,0.2143,0.1390,1.5550,-30.0001,11035.0,15.0000,36840.0
3938,10,4,0.4000,0.1019,1.2496,-330.0000,7447.0,9.0000,32910.0
1315,3,1,0.3333,0.2077,1.3416,329.9999,21526.0,120.0000,38760.0
2959,4,2,0.5000,0.1530,1.2789,179.9999,14276.0,127.5000,34680.0
4399,4,0,0.0000,0.1357,1.2269,0.0000,3688.0,0.0000,inf
3893,5,0,0.0000,0.1152,1.1786,0.0000,7810.0,0.0000,inf
530,1,1,1.0000,0.1468,1.0297,180.0000,23775.0,360.0000,43890.0
4423,12,2,0.1667,0.1673,1.4812,59.9998,3538.0,12.5000,35220.0
687,1,0,0.0000,0.2968,0.9118,0.0000,23401.0,0.0000,inf
4497,4,1,0.2500,0.1442,1.4277,-89.9999,2829.0,30.0000,31350.0
189,2,1,0.5000,0.3268,1.1892,779.9999,24588.0,450.0000,45690.0
3702,23,0,0.0000,0.1131,1.3845,0.0000,9205.0,0.0000,inf
3219,1,0,0.0000,0.1092,1.4481,0.0000,12680.0,0.0000,inf
409,3,2,0.6667,0.2213,1.0934,404.9998,24032.0,390.0000,43560.0
2739,8,3,0.3750,0.1605,1.4789,459.9999,15615.0,236.2500,36720.0
1379,1,1,1.0000,0.1356,1.0303,269.9996,21324.0,420.0000,33840.0
3416,15,1,0.0667,0.1518,1.4683,419.9998,11350.0,38.0000,33480.0
4496,3,0,0.0000,0.1348,1.3389,0.0000,2856.0,0.0000,inf
1345,11,5,0.4545,0.1133,1.4648,-6.0002,21435.0,100.9091,37980.0
3998,20,0,0.0000,0.1506,1.0074,0.0000,6999.0,0.0000,inf
4491,7,0,0.0000,0.1195,1.3764,0.0000,2880.0,0.0000,inf
4584,2,1,0.5000,0.1314,1.4351,-149.9999,2001.0,0.0000,33420.0
1965,10,5,0.5000,0.1722,1.4675,179.9998,19276.0,138.0000,35430.0
1807,27,0,0.0000,0.2036,1.2069,0.0000,19821.0,0.0000,inf
3531,4,0,0.0000,0.1805,1.3313,0.0000,10469.0,0.0000,inf
2334,2,1,0.5000,0.1422,1.3488,569.9999,17739.0,420.0000,36000.0
4264,9,2,0.2222,0.1011,1.5341,209.9999,4868.0,96.6667,37770.0
2945,3,0,0.0000,0.2197,0.9895,0.0000,14363.0,0.0000,inf
2285,1,0,0.0000,0.1140,1.4759,0.0000,17920.0,0.0000,inf
2096,3,0,0.0000,0.1538,1.4842,0.0000,18848.0,0.0000,inf
1484,2,0,0.0000,0.1098,1.0235,0.0000,20978.0,0.0000,inf
197,1,1,1.0000,0.2941,1.1564,810.0000,24560.0,930.0000,52560.0
1682,1,1,1.0000,0.1587,1.3248,510.0000,20312.0,600.0000,45930.0
1954,53,1,0.0189,0.2222,0.8905,1140.0000,19330.0,23.2075,56070.0
2647,2,2,1.0000,0.1192,1.3834,180.0000,16102.0,255.0000,32940.0
4666,2,0,0.0000,0.1719,0.9207,0.0000,1361.0,0.0000,inf
4227,2,1,0.5000,0.1251,1.2368,-629.9996,5302.0,0.0000,35160.0
121,3,1,0.3333,0.2447,0.9669,630.0000,24765.0,230.0000,45570.0
2469,2,0,0.0000,0.1577,1.3738,0.0000,17114.0,0.0000,inf
991,14,0,0.0000,0.0985,0.9085,0.0000,22517.0,0.0000,inf
159,1,1,1.0000,0.3203,1.0246,-209.9998,24662.0,0.0000,47040.0
1769,2,2,1.0000,0.1246,1.1457,89.9999,20015.0,255.0000,33720.0
1986,3,1,0.3333,0.0941,1.3114,-240.0000,19214.0,0.0000,46530.0
493,4,2,0.5000,0.1306,1.1493,14.9998,23865.0,112.5000,41010.0
874,3,1,0.3333,0.1703,1.3268,-90.0002,22873.0,0.0000,43320.0
2244,5,1,0.2000,0.2414,0.9734,-59.9995,18123.0,0.0000,32010.0
2367,11,1,0.0909,0.1149,1.4306,-1110.0000,17601.0,0.0000,36840.0
3311,11,0,0.0000,0.1731,1.3695,0.0000,12097.0,0.0000,inf
4544,2,0,0.0000,0.1018,1.4713,0.0000,2427.0,0.0000,inf
2859,3,0,0.0000,0.1248,1.4935,0.0000,14913.0,0.0000,inf
175,2,0,0.0000,0.3360,1.0669,0.0000,24624.0,0.0000,inf
841,4,3,0.7500,0.2000,1.2372,499.9997,22968.0,472.5000,41010.0
1375,5,3,0.6000,0.1646,1.1566,339.9999,21331.0,276.0000,34620.0
3517,11,3,0.2727,0.1851,1.4256,-690.0001,10590.0,0.0000,33390.0
1852,5,1,0.2000,0.2194,1.3922,239.9997,19675.0,72.0000,38550.0
3781,4,0,0.0000,0.0987,1.6107,0.0000,8609.0,0.0000,inf
474,1,0,0.0000,0.1750,1.3043,0.0000,23908.0,0.0000,inf
4547,8,1,0.1250,0.1668,1.3667,-420.0007,2385.0,0.0000,32310.0
4732,2,0,0.0000,0.1939,1.2442,0.0000,870.0,0.0000,inf
366,4,0,0.0000,0.1017,1.2573,0.0000,24157.0,0.0000,inf
2722,11,3,0.2727,0.0785,1.5032,-80.0000,15694.0,49.0909,38370.0
912,1,0,0.0000,0.1173,1.2290,0.0000,22753.0,0.0000,inf
4572,1,0,0.0000,0.1257,1.5144,0.0000,2102.0,0.0000,inf
1329,2,2,1.0000,0.2174,1.3967,674.9999,21494.0,735.0000,39000.0
3136,45,3,0.0667,0.1030,1.0907,289.9999,13221.0,34.6667,37950.0
1455,3,1,0.3333,0.1994,1.3705,-600.0002,21065.0,0.0000,37800.0
4477,2,0,0.0000,0.1464,1.4895,0.0000,3036.0,0.0000,inf
3631,19,3,0.1579,0.1381,1.3229,180.0000,9732.0,45.7895,36090.0
2873,2,0,0.0000,0.2443,1.0156,0.0000,14782.0,0.0000,inf
3435,1,0,0.0000,0.1815,1.3367,0.0000,11174.0,0.0000,inf
1673,6,1,0.1667,0.0800,1.4372,119.9998,20347.0,30.0000,37440.0
86,2,2,1.0000,0.2671,1.0400,555.0000,24849.0,720.0000,46260.0
891,3,1,0.3333,0.1718,0.9812,630.0000,22818.0,220.0000,53670.0
1568,2,1,0.5000,0.1273,0.9333,119.9999,20697.0,105.0000,33030.0
2504,1,0,0.0000,0.1183,1.3059,0.0000,16903.0,0.0000,inf
4550,7,0,0.0000,0.1571,1.2656,0.0000,2351.0,0.0000,inf
1809,9,1,0.1111,0.1086,1.0091,810.0000,19814.0,103.3333,53580.0
3667,4,0,0.0000,0.2205,1.1901,0.0000,9491.0,0.0000,inf
2192,34,1,0.0294,0.1279,1.0107,210.0000,18369.0,10.5882,45300.0
228,1,0,0.0000,0.2005,1.2973,0.0000,24480.0,0.0000,inf
4637,1,0,0.0000,0.1199,1.5275,0.0000,1565.0,0.0000,inf
4646,4,0,0.0000,0.1426,1.2090,0.0000,1477.0,0.0000,inf
353,2,0,0.0000,0.2473,1.3094,0.0000,24189.0,0.0000,inf
1037,1,0,0.0000,0.1428,1.1078,0.0000,22379.0,0.0000,inf
2299,3,2,0.6667,0.1346,1.5053,195.0000,17877.0,300.0000,34920.0
2344,4,3,0.7500,0.1897,1.2382,-10.0001,17687.0,67.5000,34500.0
2332,1,0,0.0000,0.1124,1.4281,0.0000,17743.0,0.0000,inf
2042,7,4,0.5714,0.0963,1.3146,-307.5001,19006.0,34.2857,32820.0
3289,2,0,0.0000,0.1244,1.5096,0.0000,12214.0,0.0000,inf
3959,1,0,0.0000,0.1645,1.2434,0.0000,7292.0,0.0000,inf
540,2,0,0.0000,0.2490,1.1346,0.0000,23753.0,0.0000,inf
2631,3,0,0.0000,0.2012,1.0349,0.0000,16218.0,0.0000,inf
3307,4,0,0.0000,0.2039,1.1636,0.0000,12113.0,0.0000,inf
1811,3,0,0.0000,0.1796,1.4395,0.0000,19806.0,0.0000,inf
2224,10,0,0.0000,0.2057,1.1263,0.0000,18214.0,0.0000,inf
1265,2,2,1.0000,0.1956,1.1166,-585.0001,21679.0,60.0000,36660.0
4751,3,0,0.0000,0.1199,1.1747,0.0000,686.0,0.0000,inf
1127,3,1,0.3333,0.1837,0.9975,180.0000,22104.0,100.0000,46680.0
3725,1,0,0.0000,0.1782,1.3927,0.0000,9024.0,0.0000,inf
2348,1,1,1.0000,0.1003,1.5268,0.0002,17675.0,120.0000,37320.0
2889,6,0,0.0000,0.1352,1.1695,0.0000,14716.0,0.0000,inf
1677,7,2,0.2857,0.1796,1.4748,-75.0001,20327.0,12.8571,39600.0
3787,2,1,0.5000,0.1131,1.0121,29.9997,8573.0,45.0000,32880.0
2181,1,0,0.0000,0.1491,1.3973,0.0000,18401.0,0.0000,inf
1801,2,1,0.5000,0.1282,1.4815,240.0000,19869.0,195.0000,38520.0
578,5,3,0.6000,0.2589,1.1480,799.9999,23658.0,558.0000,52050.0
708,2,0,0.0000,0.1218,1.2234,0.0000,23346.0,0.0000,inf
3391,8,0,0.0000,0.1419,1.4362,0.0000,11537.0,0.0000,inf
1199,1,0,0.0000,0.1694,1.3210,0.0000,21899.0,0.0000,inf
3589,5,0,0.0000,0.1398,1.4682,0.0000,10022.0,0.0000,inf
575,5,0,0.0000,0.3356,0.9353,0.0000,23668.0,0.0000,inf
2644,5,0,0.0000,0.1685,1.4828,0.0000,16128.0,0.0000,inf
239,1,0,0.0000,0.3254,1.2345,0.0000,24444.0,0.0000,inf
4000,19,2,0.1053,0.1185,1.2459,-179.9999,6979.0,0.0000,30690.0
3894,5,0,0.0000,0.0304,1.4693,0.0000,7807.0,0.0000,inf
2926,3,1,0.3333,0.1952,1.2197,-659.9999,14471.0,0.0000,35130.0
1607,3,2,0.6667,0.1777,1.1900,-224.9998,20590.0,110.0000,36660.0
3001,9,2,0.2222,0.1108,1.2642,224.9995,14005.0,70.0000,31290.0
691,2,0,0.0000,0.2023,1.1531,0.0000,23384.0,0.0000,inf
4193,9,0,0.0000,0.1294,1.4007,0.0000,5491.0,0.0000,inf
3269,14,2,0.1429,0.1144,1.4523,29.9999,12306.0,21.4286,42570.0
453,1,1,1.0000,0.2604,1.3205,59.9999,23947.0,210.0000,46020.0
3069,2,1,0.5000,0.0963,1.5016,-209.9999,13613.0,0.0000,36330.0
2081,2,0,0.0000,0.1699,1.3834,0.0000,18902.0,0.0000,inf
67,2,0,0.0000,0.1613,0.9182,0.0000,24892.0,0.0000,inf
2507,34,1,0.0294,0.1205,1.3994,270.0000,16894.0,9.7059,43830.0
2252,4,1,0.2500,0.1593,1.5194,-120.0001,18074.0,0.0000,37440.0
3553,6,2,0.3333,0.1594,1.5738,134.9999,10276.0,75.0000,38280.0
979,43,0,0.0000,0.1885,1.0204,0.0000,22554.0,0.0000,inf
3487,41,1,0.0244,0.2436,0.9699,900.0000,10828.0,25.6098,54600.0
998,3,1,0.3333,0.1792,1.3405,299.9999,22481.0,100.0000,43230.0
4673,1,0,0.0000,0.1510,1.1892,0.0000,1288.0,0.0000,inf
1632,5,3,0.6000,0.1382,1.0065,-319.9997,20502.0,0.0000,33060.0
3588,1,0,0.0000,0.1969,1.2396,0.0000,10025.0,0.0000,inf
3296,16,2,0.1250,0.1197,1.3119,689.9998,12153.0,112.5000,37920.0
485,5,3,0.6000,0.2720,1.0634,-349.9997,23882.0,0.0000,42090.0
3351,29,5,0.1724,0.1051,1.5290,23.9999,11869.0,41.3793,33810.0
3839,4,0,0.0000,0.0905,1.4496,0.0000,8178.0,0.0000,inf
1055,3,2,0.6667,0.1477,1.3216,270.0000,22305.0,200.0000,39660.0
4152,10,0,0.0000,0.1589,1.2242,0.0000,5814.0,0.0000,inf
1293,6,0,0.0000,0.1356,1.0310,0.0000,21596.0,0.0000,inf
4551,4,1,0.2500,0.2063,1.0507,-509.9998,2341.0,0.0000,31740.0
1036,2,0,0.0000,0.2316,1.1067,0.0000,22380.0,0.0000,inf
3993,3,1,0.3333,0.1213,1.5694,-60.0001,7025.0,40.0000,36330.0
2151,2,1,0.5000,0.2398,1.3441,390.0000,18556.0,285.0000,46080.0
3130,1,0,0.0000,0.1213,1.2742,0.0000,13301.0,0.0000,inf
568,1,1,1.0000,0.1807,1.2169,510.0001,23697.0,510.0000,42120.0
361,2,2,1.0000,0.1893,1.3035,795.0000,24168.0,960.0000,44760.0
4403,10,2,0.2000,0.1813,1.1582,-585.0000,3669.0,0.0000,29640.0
271,2,0,0.0000,0.3309,0.9237,0.0000,24376.0,0.0000,inf
1614,2,1,0.5000,0.1579,1.4630,359.9999,20567.0,270.0000,39240.0
3240,8,2,0.2500,0.1112,1.5203,-599.9999,12492.0,0.0000,37710.0
1916,1,0,0.0000,0.0576,1.3994,0.0000,19470.0,0.0000,inf
1003,2,0,0.0000,0.1503,0.9959,0.0000,22471.0,0.0000,inf
3686,4,0,0.0000,0.0525,1.2633,0.0000,9355.0,0.0000,inf
4719,2,1,0.5000,0.1052,1.4400,-180.0000,950.0,0.0000,34890.0
3026,1,0,0.0000,0.0947,1.4872,0.0000,13866.0,0.0000,inf
2938,2,1,0.5000,0.1594,1.5400,60.0000,14396.0,75.0000,36720.0
367,2,0,0.0000,0.1290,1.2882,0.0000,24152.0,0.0000,inf
2849,4,0,0.0000,0.1339,1.2049,0.0000,14989.0,0.0000,inf
4599,4,0,0.0000,0.1220,1.3073,0.0000,1875.0,0.0000,inf
4213,6,0,0.0000,0.1244,1.3590,0.0000,5378.0,0.0000,inf
